# Herokuvien viiteloki: tiedosto<TAB>viitekuva<TAB>lisenssi<TAB>tekijä<TAB>kuvasivu. tools/hero-ajuri.mjs täydentää.
# Rivit 23.–24.8.2026 ajosta on REKONSTRUOITU 23.9.2026 (alkuperäinen loki katosi; docs/raportit/herokuvien-viitteet-20260923.md) ja varmistettu ajonaikaista Commonsia vasten 60/60 (tools/varmista-hero-viitteet.mjs).
hero-kabul-keskipaiva.png	File:Library at Kabul University-2008.jpg	CC BY 2.0	Step from Amherst, USA	https://commons.wikimedia.org/wiki/File:Library_at_Kabul_University-2008.jpg
hero-kabul-keskipaiva.png	File:Kabul University Central Library.jpg	CC BY 2.0	stepnout	https://commons.wikimedia.org/wiki/File:Kabul_University_Central_Library.jpg
hero-kabul-keskipaiva.png	File:Professor Azim Noorbakhsh, Lecturer for the Faculty of Journalism at Kabul University (111201-N-TH437-002).jpg	Public domain	NATO Training Mission-Afghanistan	https://commons.wikimedia.org/wiki/File:Professor_Azim_Noorbakhsh,_Lecturer_for_the_Faculty_of_Journalism_at_Kabul_University_(111201-N-TH437-002).jpg
hero-kabul-ilta.png	File:Abdul Rahman Mosque in 2010.jpg	Public domain	Daniel Wilkinson, employee of U.S. Department of State	https://commons.wikimedia.org/wiki/File:Abdul_Rahman_Mosque_in_2010.jpg
hero-kabul-ilta.png	File:Abdul Rahman mosque, Kabul.jpg	CC0	Hogai Aryoubi	https://commons.wikimedia.org/wiki/File:Abdul_Rahman_mosque,_Kabul.jpg
hero-kabul-ilta.png	File:Grand Mosque of Kabul.jpg	CC BY-SA 2.0	Joe Burger from Siegburg, Germany	https://commons.wikimedia.org/wiki/File:Grand_Mosque_of_Kabul.jpg
hero-kabul-ilta.png	File:Grand Mosque Kabul.jpg	CC BY-SA 3.0	Casimiri at en.wikipedia	https://commons.wikimedia.org/wiki/File:Grand_Mosque_Kabul.jpg
hero-melbourne-aamu.png	File:SLV 2007 front entrance.jpg	CC BY-SA 4.0	Orderinchaos	https://commons.wikimedia.org/wiki/File:SLV_2007_front_entrance.jpg
hero-melbourne-aamu.png	File:SLV - Russell St Entrance.jpg	CC BY-SA 4.0	Canley	https://commons.wikimedia.org/wiki/File:SLV_-_Russell_St_Entrance.jpg
hero-melbourne-aamu.png	File:Forecourt of the State Library of Victoria.jpg	Public domain	State Library Victoria	https://commons.wikimedia.org/wiki/File:Forecourt_of_the_State_Library_of_Victoria.jpg
hero-melbourne-aamu.png	File:State Library of Victoria (26970400544).jpg	CC BY 2.0	Travellers travel photobook from Melbourne, Australia, Australia	https://commons.wikimedia.org/wiki/File:State_Library_of_Victoria_(26970400544).jpg
hero-melbourne-keskipaiva.png	File:Melbourne (AU), Princes Bridge -- 2019 -- 1418.jpg	CC BY-SA 4.0	Dietmar Rabich	https://commons.wikimedia.org/wiki/File:Melbourne_(AU),_Princes_Bridge_--_2019_--_1418.jpg
hero-melbourne-keskipaiva.png	File:Night view of the Melbourne CBD, over the Yarra River, showing Princes Bridge, St Kilda Road, St Paul's Cathedral, and Federation Square. Peter Neaum. - panoramio.jpg	CC BY 3.0	Peter Neaum	https://commons.wikimedia.org/wiki/File:Night_view_of_the_Melbourne_CBD,_over_the_Yarra_River,_showing_Princes_Bridge,_St_Kilda_Road,_St_Paul%27s_Cathedral,_and_Federation_Square._Peter_Neaum._-_panoramio.jpg
hero-melbourne-keskipaiva.png	File:Melbourne Skyline and Princes Bridge - Dec 2008.jpg	CC BY 3.0	Diliff	https://commons.wikimedia.org/wiki/File:Melbourne_Skyline_and_Princes_Bridge_-_Dec_2008.jpg
hero-melbourne-keskipaiva.png	File:Melbourne Princes bridge 2017-10-10.jpg	CC BY-SA 4.0	Tangerineduel	https://commons.wikimedia.org/wiki/File:Melbourne_Princes_bridge_2017-10-10.jpg
hero-melbourne-ilta.png	File:Melbourne's Luna Park entrance at night.jpg	CC BY 2.0	Nicholas Cole	https://commons.wikimedia.org/wiki/File:Melbourne%27s_Luna_Park_entrance_at_night.jpg
hero-melbourne-ilta.png	File:Entrance to Luna park (36254211646).jpg	CC BY 2.0	oatsy40	https://commons.wikimedia.org/wiki/File:Entrance_to_Luna_park_(36254211646).jpg
hero-melbourne-ilta.png	File:Entrance to Melbourne's Luna Park 2014.jpg	CC BY-SA 4.0	MusikAnimal	https://commons.wikimedia.org/wiki/File:Entrance_to_Melbourne%27s_Luna_Park_2014.jpg
hero-melbourne-ilta.png	File:Luna Park as night falls (9181240085).jpg	CC BY 2.0	Scott Cresswell from Melbourne, Australia	https://commons.wikimedia.org/wiki/File:Luna_Park_as_night_falls_(9181240085).jpg
hero-vancouver-aamu.png	File:DSC00668-edited.jpg	CC BY 4.0	IanMoVill	https://commons.wikimedia.org/wiki/File:DSC00668-edited.jpg
hero-vancouver-aamu.png	File:Lion's Gate Bridge.jpg	CC BY 2.0	David J Laporte from Great Falls, Montana, USA	https://commons.wikimedia.org/wiki/File:Lion%27s_Gate_Bridge.jpg
hero-vancouver-aamu.png	File:Cape Brazil after entering Vancouver harbour.jpg	CC BY 2.0	Tavis Ford from Canada	https://commons.wikimedia.org/wiki/File:Cape_Brazil_after_entering_Vancouver_harbour.jpg
hero-vancouver-aamu.png	File:CPR Princess Ship Lions Gate Bridge, Vancouver. (50119763427).jpg	Public domain	William Davies	https://commons.wikimedia.org/wiki/File:CPR_Princess_Ship_Lions_Gate_Bridge,_Vancouver._(50119763427).jpg
hero-vancouver-keskipaiva.png	File:Science World, Vancouver, west view 20240901 1.jpg	CC BY-SA 4.0	DXR	https://commons.wikimedia.org/wiki/File:Science_World,_Vancouver,_west_view_20240901_1.jpg
hero-vancouver-keskipaiva.png	File:Science World (10930526533).jpg	CC BY 2.0	GoToVan from Vancouver, Canada	https://commons.wikimedia.org/wiki/File:Science_World_(10930526533).jpg
hero-vancouver-keskipaiva.png	File:Science World, Vancouver, BC (2012) - 1.JPG	CC BY-SA 3.0	Another Believer	https://commons.wikimedia.org/wiki/File:Science_World,_Vancouver,_BC_(2012)_-_1.JPG
hero-vancouver-keskipaiva.png	File:Science World Dome (11437379163).jpg	CC BY 2.0	Michael Pereckas from Milwaukee, WI, USA	https://commons.wikimedia.org/wiki/File:Science_World_Dome_(11437379163).jpg
hero-vancouver-ilta.png	File:Marine Building Vancouver (86584765).jpg	CC BY 2.0	Sandra Cohen-Rose and Colin Rose from Montreal, Canada	https://commons.wikimedia.org/wiki/File:Marine_Building_Vancouver_(86584765).jpg
hero-vancouver-ilta.png	File:Marine Building from granville.jpg	Public domain	Bobanny	https://commons.wikimedia.org/wiki/File:Marine_Building_from_granville.jpg
hero-vancouver-ilta.png	File:Marine Building (8048367519).jpg	CC BY 2.0	Tony Hisgett from Birmingham, UK	https://commons.wikimedia.org/wiki/File:Marine_Building_(8048367519).jpg
hero-vancouver-ilta.png	File:Marine Building Vancouver BC.jpg	CC BY-SA 3.0	Darren Kirby	https://commons.wikimedia.org/wiki/File:Marine_Building_Vancouver_BC.jpg
hero-brisbane-aamu.png	File:Brisbane CBD from Story Bridge, Brisbane in August 2018, 04.jpg	CC BY-SA 4.0	Kgbo	https://commons.wikimedia.org/wiki/File:Brisbane_CBD_from_Story_Bridge,_Brisbane_in_August_2018,_04.jpg
hero-brisbane-aamu.png	File:Altostratus undulatus and Story Bridge from CityCat Gootcha Brisbane River P1260817.jpg	CC BY-SA 4.0	John Robert McPherson	https://commons.wikimedia.org/wiki/File:Altostratus_undulatus_and_Story_Bridge_from_CityCat_Gootcha_Brisbane_River_P1260817.jpg
hero-brisbane-aamu.png	File:About to travel under Story Bridge-1= (36081209505).jpg	CC BY-SA 2.0	John from Redcliffe, Australia	https://commons.wikimedia.org/wiki/File:About_to_travel_under_Story_Bridge-1%3D_(36081209505).jpg
hero-brisbane-aamu.png	File:Brisbane River and Story Bridge-01+ (2743952092).jpg	CC BY-SA 2.0	Sheba_Also 43,000 photos	https://commons.wikimedia.org/wiki/File:Brisbane_River_and_Story_Bridge-01%2B_(2743952092).jpg
hero-brisbane-keskipaiva.png	File:St John's Anglican Cathedral from Cathedral Square Ann St Brisbane P1050774.jpg	CC BY-SA 4.0	John Robert McPherson	https://commons.wikimedia.org/wiki/File:St_John%27s_Anglican_Cathedral_from_Cathedral_Square_Ann_St_Brisbane_P1050774.jpg
hero-brisbane-keskipaiva.png	File:Side Door St John's Cathedral, Brisbane 052013 664.jpg	CC BY-SA 3.0	Kgbo	https://commons.wikimedia.org/wiki/File:Side_Door_St_John%27s_Cathedral,_Brisbane_052013_664.jpg
hero-brisbane-keskipaiva.png	File:North Wall St Johns-01+ (201532492).jpg	CC BY-SA 2.0	Sheba_Also 43,000 photos	https://commons.wikimedia.org/wiki/File:North_Wall_St_Johns-01%2B_(201532492).jpg
hero-brisbane-keskipaiva.png	File:Brisbain - panoramio (1).jpg	CC BY 3.0	Tanya Dedyukhina	https://commons.wikimedia.org/wiki/File:Brisbain_-_panoramio_(1).jpg
hero-brisbane-ilta.png	File:A ferris wheel in Brisbane is pretty small after seeing the London Eye (5019459971).jpg	CC BY 2.0	cogdogblog	https://commons.wikimedia.org/wiki/File:A_ferris_wheel_in_Brisbane_is_pretty_small_after_seeing_the_London_Eye_(5019459971).jpg
hero-brisbane-ilta.png	File:Nepalese Peace Pagoda and Wheel of Brisbane Southbank Parklands South Brisbane L1180443.jpg	CC BY-SA 4.0	John Robert McPherson	https://commons.wikimedia.org/wiki/File:Nepalese_Peace_Pagoda_and_Wheel_of_Brisbane_Southbank_Parklands_South_Brisbane_L1180443.jpg
hero-brisbane-ilta.png	File:"Spinning2" - Wheel of Brisbane (6586693905).jpg	CC BY 2.0	Jorge Láscar from Australia	https://commons.wikimedia.org/wiki/File:%22Spinning2%22_-_Wheel_of_Brisbane_(6586693905).jpg
hero-brisbane-ilta.png	File:Brisbane Southbank Ferris Wheel-1and (3642392295).jpg	CC BY-SA 2.0	Sheba_Also 43,000 photos	https://commons.wikimedia.org/wiki/File:Brisbane_Southbank_Ferris_Wheel-1and_(3642392295).jpg
hero-chicago-aamu.png	File:20080615 Wrigley Building clock and Tribune Tower from Sixteen.jpg	CC BY-SA 2.0	flickr user sindlinger	https://commons.wikimedia.org/wiki/File:20080615_Wrigley_Building_clock_and_Tribune_Tower_from_Sixteen.jpg
hero-chicago-aamu.png	File:20170903 07 Michigan Ave. @ Wrigley Bldg. (48562022752).jpg	CC BY 2.0	David Wilson from Oak Park, Illinois, USA	https://commons.wikimedia.org/wiki/File:20170903_07_Michigan_Ave._@_Wrigley_Bldg._(48562022752).jpg
hero-chicago-aamu.png	File:20070913 Rush Street Swing Bridge beyond Wrigley Building.JPG	Public domain	Unknown author Unknown author	https://commons.wikimedia.org/wiki/File:20070913_Rush_Street_Swing_Bridge_beyond_Wrigley_Building.JPG
hero-chicago-aamu.png	File:20061205 Trump Int Hot & Tower from Columbus Dr. @ Chicago River.JPG	CC BY-SA 3.0	User:TonyTheTiger	https://commons.wikimedia.org/wiki/File:20061205_Trump_Int_Hot_%26_Tower_from_Columbus_Dr._@_Chicago_River.JPG
hero-chicago-keskipaiva.png	File:2016 Chicago River IMG 5893.jpg	CC BY-SA 4.0	SecretName101	https://commons.wikimedia.org/wiki/File:2016_Chicago_River_IMG_5893.jpg
hero-chicago-keskipaiva.png	File:19680412 24 Marina City (5575890336).jpg	CC BY 2.0	David Wilson from Oak Park, Illinois, USA	https://commons.wikimedia.org/wiki/File:19680412_24_Marina_City_(5575890336).jpg
hero-chicago-keskipaiva.png	File:20061205 Trump Int Hot & Tower from Columbus Dr. @ Chicago River.JPG	CC BY-SA 3.0	User:TonyTheTiger	https://commons.wikimedia.org/wiki/File:20061205_Trump_Int_Hot_%26_Tower_from_Columbus_Dr._@_Chicago_River.JPG
hero-chicago-keskipaiva.png	File:20080524 Daley - Casey Memorial Day Parade.jpg	Public domain	Photo by U.S. Army Public Affairs - Midwest / soldiersmediacenter	https://commons.wikimedia.org/wiki/File:20080524_Daley_-_Casey_Memorial_Day_Parade.jpg
hero-chicago-ilta.png	File:Buckingham Fountain (7071536267).jpg	CC BY 2.0	Marlin Keesler from Streamwood, IL	https://commons.wikimedia.org/wiki/File:Buckingham_Fountain_(7071536267).jpg
hero-chicago-ilta.png	File:Bikes at Buckingham Fountain.jpg	Public domain	Marmstrong21	https://commons.wikimedia.org/wiki/File:Bikes_at_Buckingham_Fountain.jpg
hero-chicago-ilta.png	File:Buckingham Fountain & close Chicago skyline, Aug 10.jpg	CC BY-SA 4.0	An Errant Knight	https://commons.wikimedia.org/wiki/File:Buckingham_Fountain_%26_close_Chicago_skyline,_Aug_10.jpg
hero-chicago-ilta.png	File:Beautiful Buckingham Fountain (169404404).jpg	CC BY 2.0	Richie Diesterheft from Santa Barbara, CA, USA	https://commons.wikimedia.org/wiki/File:Beautiful_Buckingham_Fountain_(169404404).jpg
hero-perth-aamu.png	File:St Mary's Roman Catholic Cathedral, Perth, 2023, 03.jpg	CC BY-SA 4.0	Kgbo	https://commons.wikimedia.org/wiki/File:St_Mary%27s_Roman_Catholic_Cathedral,_Perth,_2023,_03.jpg
hero-perth-aamu.png	File:St Mary's Roman Catholic Cathedral, Perth, January 2021 02.jpg	CC BY-SA 4.0	Calistemon	https://commons.wikimedia.org/wiki/File:St_Mary%27s_Roman_Catholic_Cathedral,_Perth,_January_2021_02.jpg
hero-perth-aamu.png	File:St Mary's Roman Catholic Cathedral (South face).jpg	CC BY-SA 4.0	Travis Saron	https://commons.wikimedia.org/wiki/File:St_Mary%27s_Roman_Catholic_Cathedral_(South_face).jpg
hero-perth-aamu.png	File:St Mary's Cathedral, Perth (aerial) 02.jpg	CC BY-SA 4.0	Dan arndt	https://commons.wikimedia.org/wiki/File:St_Mary%27s_Cathedral,_Perth_(aerial)_02.jpg
hero-perth-keskipaiva.png	File:Matagarup Bridge, July 2018 02.jpg	CC0	Samuel Wiki	https://commons.wikimedia.org/wiki/File:Matagarup_Bridge,_July_2018_02.jpg
hero-perth-keskipaiva.png	File:Matagarup Bridge, April 2025.jpg	CC BY 4.0	The editor next door	https://commons.wikimedia.org/wiki/File:Matagarup_Bridge,_April_2025.jpg
hero-perth-keskipaiva.png	File:Matagarup Bridge, Perth, 2023, 03.jpg	CC BY-SA 4.0	Kgbo	https://commons.wikimedia.org/wiki/File:Matagarup_Bridge,_Perth,_2023,_03.jpg
hero-perth-keskipaiva.png	File:Matagarup Bridge at sunset, Western Australia, November 2023.jpg	CC BY-SA 4.0	Chuq	https://commons.wikimedia.org/wiki/File:Matagarup_Bridge_at_sunset,_Western_Australia,_November_2023.jpg
hero-perth-ilta.png	File:Council House Lights - Perth, Western Australia (4510840995).jpg	CC BY 2.0	Michael_Spencer from Perth, WA, Australia	https://commons.wikimedia.org/wiki/File:Council_House_Lights_-_Perth,_Western_Australia_(4510840995).jpg
hero-perth-ilta.png	File:City of perth night gnangarra.jpg	CC BY 2.5 au	Gnangarra	https://commons.wikimedia.org/wiki/File:City_of_perth_night_gnangarra.jpg
hero-perth-ilta.png	File:AUS Perth, Central Business District, Council House 001.jpg	CC BY 4.0	-wuppertaler	https://commons.wikimedia.org/wiki/File:AUS_Perth,_Central_Business_District,_Council_House_001.jpg
hero-perth-ilta.png	File:Burt Hall and Council house from east end of St Georges Cathedral looking south.jpg	CC BY 2.5 au	JarrahTree	https://commons.wikimedia.org/wiki/File:Burt_Hall_and_Council_house_from_east_end_of_St_Georges_Cathedral_looking_south.jpg
hero-saopaulo-keskipaiva.png	File:Brises Copan.jpg	CC BY-SA 4.0	Gabigeraldelli	https://commons.wikimedia.org/wiki/File:Brises_Copan.jpg
hero-saopaulo-keskipaiva.png	File:Edifício Copan (3407143895).jpg	CC BY 2.0	Rodrigo Soldon from Rio de Janeiro, Brazil	https://commons.wikimedia.org/wiki/File:Edif%C3%ADcio_Copan_(3407143895).jpg
hero-saopaulo-keskipaiva.png	File:Copan sao paulo brasil.jpg	CC BY-SA 2.0	Gabriel de Andrade Fernandes	https://commons.wikimedia.org/wiki/File:Copan_sao_paulo_brasil.jpg
hero-saopaulo-keskipaiva.png	File:Copan (7908313340).jpg	CC BY-SA 2.0	Gabriel Fernandes from São Paulo, Brasil	https://commons.wikimedia.org/wiki/File:Copan_(7908313340).jpg
hero-toronto-aamu.png	File:Exterior of the Royal Ontario Museum, March 2010.jpg	CC BY-SA 3.0	Pemolo	https://commons.wikimedia.org/wiki/File:Exterior_of_the_Royal_Ontario_Museum,_March_2010.jpg
hero-toronto-aamu.png	File:Crystal Carriage (2372666402).jpg	CC BY-SA 2.0	Benson Kua from Toronto, Canada	https://commons.wikimedia.org/wiki/File:Crystal_Carriage_(2372666402).jpg
hero-toronto-aamu.png	File:Motto-exterior-Royal-Ontario-Museum-June-2024.jpg	CC BY 4.0	Acediscovery	https://commons.wikimedia.org/wiki/File:Motto-exterior-Royal-Ontario-Museum-June-2024.jpg
hero-toronto-aamu.png	File:Royal Ontario Museum, south facade, 1922.jpg	Public domain	James Salmon	https://commons.wikimedia.org/wiki/File:Royal_Ontario_Museum,_south_facade,_1922.jpg
hero-toronto-keskipaiva.png	File:At Nathan Phillips Square on May 21, 2022 (4).jpg	CC BY-SA 4.0	Maksim Sokolov (maxergon.com)	https://commons.wikimedia.org/wiki/File:At_Nathan_Phillips_Square_on_May_21,_2022_(4).jpg
hero-toronto-keskipaiva.png	File:City Hall - Toronto, Ontario, Canada - October 16, 2023 04.jpg	CC BY-SA 4.0	Giorgio Galeotti	https://commons.wikimedia.org/wiki/File:City_Hall_-_Toronto,_Ontario,_Canada_-_October_16,_2023_04.jpg
hero-toronto-keskipaiva.png	File:City Hall (41647547975).jpg	CC0	Daniel Lobo	https://commons.wikimedia.org/wiki/File:City_Hall_(41647547975).jpg
hero-toronto-keskipaiva.png	File:Couple at City Hall Toronto (15084810785).jpg	CC BY 2.0	Joseph Morris from Toronto, Canada	https://commons.wikimedia.org/wiki/File:Couple_at_City_Hall_Toronto_(15084810785).jpg
hero-lima-aamu.png	File:Basílica y Convento de San Francisco de Lima, Peru.jpg	CC BY-SA 4.0	BrunoLocatelli	https://commons.wikimedia.org/wiki/File:Bas%C3%ADlica_y_Convento_de_San_Francisco_de_Lima,_Peru.jpg
hero-lima-aamu.png	File:2017 Lima - Iglesia de San Francisco.jpg	CC BY-SA 4.0	Felipe Restrpo Acosta	https://commons.wikimedia.org/wiki/File:2017_Lima_-_Iglesia_de_San_Francisco.jpg
hero-lima-aamu.png	File:Basilica and Convent of San Francisco, Lima.jpg	CC BY-SA 4.0	CEllen	https://commons.wikimedia.org/wiki/File:Basilica_and_Convent_of_San_Francisco,_Lima.jpg
hero-lima-aamu.png	File:Basílica y Convento de San Francisco de Lima 2019-10-06.jpg	CC BY-SA 4.0	Alexey Komarov	https://commons.wikimedia.org/wiki/File:Bas%C3%ADlica_y_Convento_de_San_Francisco_de_Lima_2019-10-06.jpg
hero-lima-keskipaiva.png	File:Huallamarca Archaeological site - adobe.jpg	CC BY-SA 3.0	AgainErick	https://commons.wikimedia.org/wiki/File:Huallamarca_Archaeological_site_-_adobe.jpg
hero-lima-keskipaiva.png	File:Huaca Huallamarca.jpg	CC BY-SA 4.0	Reyniercm	https://commons.wikimedia.org/wiki/File:Huaca_Huallamarca.jpg
hero-lima-keskipaiva.png	File:Huaca Huallamarca in Lima, Peru.jpg	CC BY-SA 4.0	BrunoLocatelli	https://commons.wikimedia.org/wiki/File:Huaca_Huallamarca_in_Lima,_Peru.jpg
hero-lima-keskipaiva.png	File:Huaca Huallamarca, gran monumento.jpg	CC BY-SA 4.0	Lucía Pérez2	https://commons.wikimedia.org/wiki/File:Huaca_Huallamarca,_gran_monumento.jpg
hero-quito-aamu.png	File:Carondelet Palace, Flag of Ecuador, UNESCO World Cultural Heritage Site.jpg	CC BY-SA 4.0	David Adam Kess	https://commons.wikimedia.org/wiki/File:Carondelet_Palace,_Flag_of_Ecuador,_UNESCO_World_Cultural_Heritage_Site.jpg
hero-quito-aamu.png	File:Carondelet - Quito.JPG	CC BY 3.0	Taty2007	https://commons.wikimedia.org/wiki/File:Carondelet_-_Quito.JPG
hero-quito-aamu.png	File:Bandera del Ecuador sobre el Palacio de Carondelet.jpg	CC BY-SA 4.0	Martín Vasco	https://commons.wikimedia.org/wiki/File:Bandera_del_Ecuador_sobre_el_Palacio_de_Carondelet.jpg
hero-quito-aamu.png	File:ALMUERZO CARONDELET (32044590504).jpg	CC BY-SA 2.0	Agencia de Noticias ANDES	https://commons.wikimedia.org/wiki/File:ALMUERZO_CARONDELET_(32044590504).jpg
hero-quito-keskipaiva.png	File:(Guápulo) Iglesia de Guápulo antique wooden exterior door, right side, complete.JPG	CC BY-SA 4.0	David Adam Kess	https://commons.wikimedia.org/wiki/File:(Gu%C3%A1pulo)_Iglesia_de_Gu%C3%A1pulo_antique_wooden_exterior_door,_right_side,_complete.JPG
hero-quito-keskipaiva.png	File:Iglesia de Guápulo, fachada.jpg	CC BY-SA 4.0	Ranoutofusername	https://commons.wikimedia.org/wiki/File:Iglesia_de_Gu%C3%A1pulo,_fachada.jpg
hero-quito-keskipaiva.png	File:Iglesia de Guápulo y puente.jpg	CC BY-SA 3.0	EcuadorCiencia.org	https://commons.wikimedia.org/wiki/File:Iglesia_de_Gu%C3%A1pulo_y_puente.jpg
hero-quito-keskipaiva.png	File:Iglesia de Guápulo - panoramio.jpg	CC BY-SA 3.0	Ciencia1.com	https://commons.wikimedia.org/wiki/File:Iglesia_de_Gu%C3%A1pulo_-_panoramio.jpg
hero-losangeles-aamu.png	File:Abstract view of Los Angeles Union Station.jpg	CC BY-SA 4.0	Phileven	https://commons.wikimedia.org/wiki/File:Abstract_view_of_Los_Angeles_Union_Station.jpg
hero-losangeles-aamu.png	File:Las Pasturas Building ( Union Station ) (16665166387).jpg	CC BY 2.0	Prayitno / Thank you for (12 millions +) view from Los Angeles, USA	https://commons.wikimedia.org/wiki/File:Las_Pasturas_Building_(_Union_Station_)_(16665166387).jpg
hero-losangeles-aamu.png	File:El Monte Busway & Alameda- Union Station- Metro Silver Line.JPG	CC BY-SA 3.0	METRO96	https://commons.wikimedia.org/wiki/File:El_Monte_Busway_%26_Alameda-_Union_Station-_Metro_Silver_Line.JPG
